x,y,z
0.558348,0.259799,-0.71379
0.605277,0.258893,-0.711302
0.655232,0.257524,-0.707542
0.708434,0.255671,-0.702451
0.76513,0.253312,-0.695968
0.825594,0.250424,-0.688034
0.890134,0.246987,-0.67859
0.938754,0.243429,-0.668815
0.986713,0.238705,-0.655835
1.03376,0.232828,-0.639688
1.07964,0.225819,-0.620432
1.12411,0.217706,-0.598143
1.16694,0.208524,-0.572914
1.20788,0.198311,-0.544856
1.24672,0.187116,-0.514096
1.28324,0.17499,-0.48078
1.31724,0.161991,-0.445066
1.34027,0.153177,-0.42085
1.36414,0.1448,-0.397836
1.38832,0.136991,-0.37638
1.41461,0.129113,-0.354734
1.43978,0.121005,-0.332457
1.46378,0.112692,-0.309618
1.47093,0.0967557,-0.265834
1.47683,0.0797711,-0.219169
1.48145,0.0616772,-0.169456
1.48477,0.0424046,-0.116506
1.48677,0.0218751,-0.0601014
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,0.011766,-0.0667282
-0.0629147,0.0225406,-0.127834
-0.0549542,0.0324042,-0.183773
-0.0452178,0.0414402,-0.235019
-0.0342421,0.0497307,-0.282037
-0.0224275,0.0573535,-0.325267
-0.0100657,0.0643802,-0.365117
0.00263616,0.0708761,-0.401958
0.0155366,0.0768998,-0.43612
0.0285445,0.082503,-0.467897
0.0416071,0.0877314,-0.497549
0.0547005,0.0926246,-0.5253
0.0678219,0.0972172,-0.551345
0.0809838,0.101539,-0.575853
0.088578,0.103896,-0.589223
0.0969049,0.106224,-0.602425
0.105967,0.108514,-0.615413
0.115764,0.110758,-0.628141
0.126293,0.112949,-0.640562
0.137547,0.115076,-0.652628
0.149516,0.117133,-0.664292
0.162188,0.11911,-0.675504
0.175547,0.120999,-0.686219
0.189573,0.122792,-0.696387
0.204245,0.12448,-0.705962
0.219535,0.126056,-0.714898
0.24463,0.127329,-0.722116
0.271405,0.128478,-0.728631
0.299946,0.129492,-0.734384
0.330349,0.130361,-0.739312
0.362717,0.131074,-0.743355
0.397161,0.131619,-0.746449
0.433805,0.131986,-0.74853
0.472783,0.132163,-0.749535
0.514243,0.13214,-0.749399
0.558348,0.131903,-0.74806
0.605277,0.131443,-0.745452
0.655232,0.130749,-0.741511
0.708434,0.129808,-0.736176
0.76513,0.12861,-0.729382
0.825594,0.127144,-0.721067
0.890134,0.125399,-0.711169
0.938754,0.123592,-0.700926
0.986713,0.121194,-0.687322
1.03376,0.11821,-0.6704
1.07964,0.114651,-0.65022
1.12411,0.110533,-0.62686
1.16694,0.10587,-0.60042
1.20788,0.100685,-0.571014
1.24672,0.0950013,-0.538778
1.28324,0.0888446,-0.503862
1.31724,0.082245,-0.466434
1.34027,0.0777701,-0.441055
1.36414,0.0735172,-0.416936
1.38832,0.0695523,-0.39445
1.41461,0.0655524,-0.371765
1.43978,0.0614357,-0.348419
1.46378,0.0572151,-0.324483
1.47093,0.0491242,-0.278597
1.47683,0.0405009,-0.229692
1.48145,0.0313143,-0.177592
1.48477,0.0215294,-0.122099
1.48677,0.0111063,-0.0629869
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,1.80449e-8,-0.0677576
-0.0629147,3.45694e-8,-0.129806
-0.0549542,4.96967e-8,-0.186608
-0.0452178,6.35548e-8,-0.238644
-0.0342421,7.62696e-8,-0.286388
-0.0224275,8.79602e-8,-0.330285
-0.0100656,9.87367e-8,-0.37075
0.00263616,1.08699e-7,-0.408159
0.0155366,1.17937e-7,-0.442848
0.0285445,1.26531e-7,-0.475115
0.0416071,1.34549e-7,-0.505224
0.0547005,1.42054e-7,-0.533403
0.0678219,1.49097e-7,-0.559851
0.0809838,1.55725e-7,-0.584737
0.088578,1.5934e-7,-0.598313
0.0969049,1.6291e-7,-0.611718
0.105967,1.66423e-7,-0.624907
0.115764,1.69865e-7,-0.637831
0.126293,1.73224e-7,-0.650444
0.137547,1.76487e-7,-0.662696
0.149516,1.79641e-7,-0.674539
0.162188,1.82673e-7,-0.685925
0.175547,1.8557e-7,-0.696805
0.189573,1.8832e-7,-0.70713
0.204245,1.90909e-7,-0.716853
0.219535,1.93326e-7,-0.725926
0.24463,1.95278e-7,-0.733256
0.271405,1.9704e-7,-0.739872
0.299946,1.98595e-7,-0.745713
0.330349,1.99928e-7,-0.750718
0.362717,2.01021e-7,-0.754822
0.397161,2.01858e-7,-0.757964
0.433805,2.02421e-7,-0.760077
0.472783,2.02693e-7,-0.761097
0.514243,2.02656e-7,-0.76096
0.558348,2.02294e-7,-0.7596
0.605277,2.01588e-7,-0.756951
0.655232,2.00523e-7,-0.75295
0.708434,1.9908e-7,-0.747533
0.76513,1.97243e-7,-0.740634
0.825594,1.94994e-7,-0.732191
0.890134,1.92318e-7,-0.72214
0.938754,1.89547e-7,-0.711738
0.986713,1.85869e-7,-0.697925
1.03376,1.81293e-7,-0.680742
1.07964,1.75835e-7,-0.66025
1.12411,1.69518e-7,-0.636531
1.16694,1.62368e-7,-0.609682
1.20788,1.54416e-7,-0.579823
1.24672,1.45699e-7,-0.54709
1.28324,1.36257e-7,-0.511635
1.31724,1.26135e-7,-0.473629
1.34027,1.19272e-7,-0.447859
1.36414,1.1275e-7,-0.423368
1.38832,1.06669e-7,-0.400535
1.41461,1.00534e-7,-0.377501
1.43978,9.4221e-8,-0.353794
1.46378,8.77481e-8,-0.329488
1.47093,7.53394e-8,-0.282895
1.47683,6.21143e-8,-0.233235
1.48145,4.80253e-8,-0.180332
1.48477,3.30186e-8,-0.123983
1.48677,1.70332e-8,-0.0639586
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,-0.011766,-0.0667282
-0.0629147,-0.0225405,-0.127834
-0.0549542,-0.0324041,-0.183773
-0.0452178,-0.0414401,-0.235019
-0.0342421,-0.0497306,-0.282037
-0.0224275,-0.0573533,-0.325267
-0.0100657,-0.06438,-0.365117
0.00263616,-0.0708759,-0.401958
0.0155366,-0.0768996,-0.43612
0.0285445,-0.0825028,-0.467897
0.0416071,-0.0877311,-0.497549
0.0547005,-0.0926244,-0.5253
0.0678219,-0.0972169,-0.551345
0.0809838,-0.101538,-0.575853
0.088578,-0.103896,-0.589223
0.0969049,-0.106224,-0.602425
0.105967,-0.108514,-0.615413
0.115764,-0.110758,-0.628141
0.126293,-0.112948,-0.640562
0.137547,-0.115076,-0.652628
0.149516,-0.117132,-0.664292
0.162188,-0.119109,-0.675504
0.175547,-0.120999,-0.686219
0.189573,-0.122792,-0.696387
0.204245,-0.12448,-0.705962
0.219535,-0.126056,-0.714898
0.24463,-0.127328,-0.722116
0.271405,-0.128477,-0.728631
0.299946,-0.129491,-0.734384
0.330349,-0.130361,-0.739312
0.362717,-0.131073,-0.743355
0.397161,-0.131619,-0.746449
0.433805,-0.131986,-0.74853
0.472783,-0.132163,-0.749535
0.514243,-0.132139,-0.749399
0.558348,-0.131903,-0.74806
0.605277,-0.131443,-0.745452
0.655232,-0.130748,-0.741511
0.708434,-0.129807,-0.736176
0.76513,-0.12861,-0.729382
0.825594,-0.127143,-0.721067
0.890134,-0.125398,-0.711169
0.938754,-0.123592,-0.700926
0.986713,-0.121193,-0.687322
1.03376,-0.118209,-0.6704
1.07964,-0.114651,-0.65022
1.12411,-0.110532,-0.62686
1.16694,-0.10587,-0.60042
1.20788,-0.100685,-0.571014
1.24672,-0.095001,-0.538778
1.28324,-0.0888444,-0.503862
1.31724,-0.0822447,-0.466434
1.34027,-0.0777698,-0.441055
1.36414,-0.0735169,-0.416936
1.38832,-0.0695521,-0.39445
1.41461,-0.0655522,-0.371765
1.43978,-0.0614356,-0.348419
1.46378,-0.057215,-0.324483
1.47093,-0.0491241,-0.278597
1.47683,-0.0405008,-0.229692
1.48145,-0.0313142,-0.177592
1.48477,-0.0215293,-0.122099
1.48677,-0.0111063,-0.0629869
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,-0.0231745,-0.0636713
-0.0629147,-0.0443962,-0.121978
-0.0549542,-0.0638236,-0.175354
-0.0452178,-0.0816211,-0.224252
-0.0342421,-0.0979502,-0.269116
-0.0224275,-0.112964,-0.310366
-0.0100657,-0.126804,-0.348391
0.00263616,-0.139598,-0.383544
0.0155366,-0.151463,-0.416141
0.0285445,-0.162499,-0.446462
0.0416071,-0.172797,-0.474755
0.0547005,-0.182435,-0.501235
0.0678219,-0.19148,-0.526088
0.0809838,-0.199992,-0.549473
0.088578,-0.204635,-0.56223
0.0969049,-0.20922,-0.574827
0.105967,-0.213731,-0.58722
0.115764,-0.218151,-0.599365
0.126293,-0.222465,-0.611217
0.137547,-0.226655,-0.622731
0.149516,-0.230706,-0.63386
0.162188,-0.2346,-0.644559
0.175547,-0.238321,-0.654782
0.189573,-0.241852,-0.664485
0.204245,-0.245178,-0.673621
0.219535,-0.248281,-0.682148
0.24463,-0.250788,-0.689035
0.271405,-0.253051,-0.695252
0.299946,-0.255049,-0.700741
0.330349,-0.25676,-0.705444
0.362717,-0.258164,-0.709301
0.397161,-0.259239,-0.712253
0.433805,-0.259961,-0.714239
0.472783,-0.26031,-0.715198
0.514243,-0.260263,-0.715069
0.558348,-0.259798,-0.71379
0.605277,-0.258892,-0.711302
0.655232,-0.257524,-0.707542
0.708434,-0.255671,-0.702451
0.76513,-0.253312,-0.695968
0.825594,-0.250424,-0.688035
0.890134,-0.246986,-0.67859
0.938754,-0.243429,-0.668815
0.986713,-0.238704,-0.655835
1.03376,-0.232827,-0.639688
1.07964,-0.225819,-0.620432
1.12411,-0.217706,-0.598143
1.16694,-0.208523,-0.572914
1.20788,-0.198311,-0.544856
1.24672,-0.187116,-0.514096
1.28324,-0.174989,-0.48078
1.31724,-0.161991,-0.445066
1.34027,-0.153177,-0.42085
1.36414,-0.1448,-0.397836
1.38832,-0.136991,-0.37638
1.41461,-0.129113,-0.354735
1.43978,-0.121005,-0.332457
1.46378,-0.112692,-0.309618
1.47093,-0.0967556,-0.265834
1.47683,-0.079771,-0.219169
1.48145,-0.0616771,-0.169456
1.48477,-0.0424045,-0.116506
1.48677,-0.0218751,-0.0601014
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,-0.0338788,-0.0586798
-0.0629147,-0.0649029,-0.112415
-0.0549542,-0.0933039,-0.161607
-0.0452178,-0.119322,-0.206672
-0.0342421,-0.143194,-0.248019
-0.0224275,-0.165142,-0.286035
-0.0100657,-0.185375,-0.321079
0.00263616,-0.204079,-0.353476
0.0155366,-0.221424,-0.383517
0.0285445,-0.237558,-0.411462
0.0416071,-0.252612,-0.437537
0.0547005,-0.266702,-0.461941
0.0678219,-0.279925,-0.484845
0.0809838,-0.292368,-0.506397
0.088578,-0.299156,-0.518154
0.0969049,-0.305859,-0.529764
0.105967,-0.312453,-0.541185
0.115764,-0.318915,-0.552378
0.126293,-0.325222,-0.563301
0.137547,-0.331348,-0.573912
0.149516,-0.337269,-0.584168
0.162188,-0.342962,-0.594029
0.175547,-0.348402,-0.603451
0.189573,-0.353565,-0.612392
0.204245,-0.358426,-0.620813
0.219535,-0.362963,-0.628671
0.24463,-0.366628,-0.635018
0.271405,-0.369936,-0.640748
0.299946,-0.372856,-0.645806
0.330349,-0.375359,-0.650141
0.362717,-0.377411,-0.653696
0.397161,-0.378982,-0.656416
0.433805,-0.380038,-0.658246
0.472783,-0.380549,-0.65913
0.514243,-0.38048,-0.659011
0.558348,-0.3798,-0.657833
0.605277,-0.378475,-0.655539
0.655232,-0.376475,-0.652074
0.708434,-0.373766,-0.647382
0.76513,-0.370317,-0.641408
0.825594,-0.366095,-0.634096
0.890134,-0.36107,-0.625392
0.938754,-0.355869,-0.616384
0.986713,-0.348962,-0.604421
1.03376,-0.340371,-0.58954
1.07964,-0.330125,-0.571794
1.12411,-0.318265,-0.551252
1.16694,-0.304841,-0.528
1.20788,-0.289912,-0.502142
1.24672,-0.273545,-0.473794
1.28324,-0.255817,-0.443089
1.31724,-0.236814,-0.410175
1.34027,-0.223929,-0.387857
1.36414,-0.211684,-0.366647
1.38832,-0.200268,-0.346874
1.41461,-0.18875,-0.326925
1.43978,-0.176897,-0.306395
1.46378,-0.164744,-0.285345
1.47093,-0.141447,-0.244994
1.47683,-0.116617,-0.201988
1.48145,-0.0901659,-0.156172
1.48477,-0.0619913,-0.107372
1.48677,-0.0319793,-0.0553897
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,-0.0435537,-0.0519054
-0.0629147,-0.0834376,-0.0994371
-0.0549542,-0.119949,-0.14295
-0.0452178,-0.153398,-0.182812
-0.0342421,-0.184086,-0.219386
-0.0224275,-0.212303,-0.253013
-0.0100656,-0.238313,-0.284011
0.00263616,-0.262359,-0.312668
0.0155366,-0.284657,-0.339241
0.0285445,-0.305398,-0.363959
0.0416071,-0.324752,-0.387024
0.0547005,-0.342865,-0.408611
0.0678219,-0.359865,-0.428871
0.0809838,-0.375862,-0.447935
0.088578,-0.384588,-0.458334
0.0969049,-0.393205,-0.468603
0.105967,-0.401682,-0.478707
0.115764,-0.40999,-0.488607
0.126293,-0.418097,-0.498269
0.137547,-0.425973,-0.507655
0.149516,-0.433585,-0.516727
0.162188,-0.440904,-0.525449
0.175547,-0.447897,-0.533783
0.189573,-0.454534,-0.541693
0.204245,-0.460784,-0.549141
0.219535,-0.466616,-0.556092
0.24463,-0.471327,-0.561706
0.271405,-0.47558,-0.566775
0.299946,-0.479335,-0.571249
0.330349,-0.482552,-0.575083
0.362717,-0.48519,-0.578228
0.397161,-0.48721,-0.580634
0.433805,-0.488568,-0.582253
0.472783,-0.489224,-0.583035
0.514243,-0.489136,-0.582929
0.558348,-0.488261,-0.581887
0.605277,-0.486559,-0.579859
0.655232,-0.483987,-0.576794
0.708434,-0.480505,-0.572643
0.76513,-0.47607,-0.567359
0.825594,-0.470643,-0.560891
0.890134,-0.464183,-0.553192
0.938754,-0.457497,-0.545223
0.986713,-0.448617,-0.534642
1.03376,-0.437572,-0.521479
1.07964,-0.424401,-0.505781
1.12411,-0.409154,-0.487611
1.16694,-0.391896,-0.467044
1.20788,-0.372703,-0.444171
1.24672,-0.351662,-0.419095
1.28324,-0.328873,-0.391935
1.31724,-0.304443,-0.362821
1.34027,-0.287878,-0.34308
1.36414,-0.272135,-0.324319
1.38832,-0.257459,-0.306828
1.41461,-0.242653,-0.289182
1.43978,-0.227414,-0.271022
1.46378,-0.211791,-0.252403
1.47093,-0.181841,-0.21671
1.47683,-0.149921,-0.178668
1.48145,-0.115915,-0.138142
1.48477,-0.0796944,-0.0949762
1.48677,-0.0411118,-0.0489951
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,-0.0519053,-0.0435538
-0.0629147,-0.0994371,-0.0834376
-0.0549542,-0.14295,-0.119949
-0.0452178,-0.182812,-0.153398
-0.0342421,-0.219386,-0.184086
-0.0224275,-0.253013,-0.212303
-0.0100657,-0.284011,-0.238314
0.00263616,-0.312668,-0.262359
0.0155366,-0.339241,-0.284657
0.0285445,-0.363959,-0.305398
0.0416071,-0.387024,-0.324752
0.0547005,-0.408611,-0.342865
0.0678219,-0.42887,-0.359865
0.0809838,-0.447934,-0.375862
0.088578,-0.458334,-0.384588
0.0969049,-0.468603,-0.393205
0.105967,-0.478706,-0.401682
0.115764,-0.488607,-0.40999
0.126293,-0.498269,-0.418097
0.137547,-0.507654,-0.425973
0.149516,-0.516727,-0.433586
0.162188,-0.525449,-0.440904
0.175547,-0.533783,-0.447897
0.189573,-0.541693,-0.454534
0.204245,-0.549141,-0.460784
0.219535,-0.556092,-0.466617
0.24463,-0.561706,-0.471328
0.271405,-0.566774,-0.47558
0.299946,-0.571249,-0.479335
0.330349,-0.575083,-0.482552
0.362717,-0.578227,-0.485191
0.397161,-0.580634,-0.48721
0.433805,-0.582253,-0.488568
0.472783,-0.583034,-0.489224
0.514243,-0.582929,-0.489136
0.558348,-0.581887,-0.488261
0.605277,-0.579858,-0.486559
0.655232,-0.576793,-0.483987
0.708434,-0.572643,-0.480505
0.76513,-0.567358,-0.476071
0.825594,-0.560891,-0.470643
0.890134,-0.553192,-0.464183
0.938754,-0.545223,-0.457497
0.986713,-0.534642,-0.448618
1.03376,-0.521478,-0.437573
1.07964,-0.505781,-0.424401
1.12411,-0.487611,-0.409154
1.16694,-0.467044,-0.391896
1.20788,-0.44417,-0.372703
1.24672,-0.419095,-0.351663
1.28324,-0.391935,-0.328873
1.31724,-0.362821,-0.304443
1.34027,-0.34308,-0.287878
1.36414,-0.324318,-0.272136
1.38832,-0.306828,-0.257459
1.41461,-0.289182,-0.242653
1.43978,-0.271022,-0.227414
1.46378,-0.252403,-0.211791
1.47093,-0.21671,-0.181841
1.47683,-0.178668,-0.149921
1.48145,-0.138142,-0.115915
1.48477,-0.0949762,-0.0796945
1.48677,-0.0489951,-0.0411118
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,-0.0586798,-0.0338788
-0.0629147,-0.112415,-0.064903
-0.0549542,-0.161607,-0.093304
-0.0452178,-0.206672,-0.119322
-0.0342421,-0.248019,-0.143194
-0.0224275,-0.286035,-0.165143
-0.0100657,-0.321079,-0.185375
0.00263616,-0.353476,-0.204079
0.0155366,-0.383517,-0.221424
0.0285445,-0.411462,-0.237558
0.0416071,-0.437537,-0.252612
0.0547005,-0.461941,-0.266702
0.0678219,-0.484845,-0.279926
0.0809838,-0.506397,-0.292369
0.088578,-0.518154,-0.299157
0.0969049,-0.529763,-0.305859
0.105967,-0.541185,-0.312454
0.115764,-0.552378,-0.318916
0.126293,-0.563301,-0.325222
0.137547,-0.573911,-0.331348
0.149516,-0.584168,-0.33727
0.162188,-0.594028,-0.342963
0.175547,-0.60345,-0.348402
0.189573,-0.612392,-0.353565
0.204245,-0.620812,-0.358427
0.219535,-0.62867,-0.362963
0.24463,-0.635018,-0.366628
0.271405,-0.640747,-0.369936
0.299946,-0.645806,-0.372857
0.330349,-0.65014,-0.375359
0.362717,-0.653695,-0.377411
0.397161,-0.656416,-0.378982
0.433805,-0.658246,-0.380039
0.472783,-0.65913,-0.380549
0.514243,-0.659011,-0.38048
0.558348,-0.657832,-0.3798
0.605277,-0.655539,-0.378476
0.655232,-0.652074,-0.376475
0.708434,-0.647382,-0.373767
0.76513,-0.641408,-0.370317
0.825594,-0.634096,-0.366096
0.890134,-0.625392,-0.36107
0.938754,-0.616383,-0.355869
0.986713,-0.604421,-0.348963
1.03376,-0.58954,-0.340371
1.07964,-0.571793,-0.330125
1.12411,-0.551252,-0.318265
1.16694,-0.528,-0.304841
1.20788,-0.502142,-0.289912
1.24672,-0.473794,-0.273545
1.28324,-0.443089,-0.255818
1.31724,-0.410175,-0.236815
1.34027,-0.387857,-0.22393
1.36414,-0.366647,-0.211684
1.38832,-0.346874,-0.200268
1.41461,-0.326925,-0.18875
1.43978,-0.306394,-0.176897
1.46378,-0.285345,-0.164744
1.47093,-0.244994,-0.141447
1.47683,-0.201987,-0.116618
1.48145,-0.156172,-0.090166
1.48477,-0.107372,-0.0619913
1.48677,-0.0553897,-0.0319793
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,-0.0636713,-0.0231745
-0.0629147,-0.121978,-0.0443963
-0.0549542,-0.175354,-0.0638237
-0.0452178,-0.224252,-0.0816212
-0.0342421,-0.269116,-0.0979504
-0.0224275,-0.310366,-0.112964
-0.0100657,-0.348391,-0.126804
0.00263616,-0.383544,-0.139599
0.0155366,-0.416141,-0.151463
0.0285445,-0.446462,-0.162499
0.0416071,-0.474755,-0.172797
0.0547005,-0.501235,-0.182435
0.0678219,-0.526088,-0.19148
0.0809838,-0.549473,-0.199992
0.088578,-0.56223,-0.204635
0.0969049,-0.574827,-0.20922
0.105967,-0.58722,-0.213731
0.115764,-0.599365,-0.218151
0.126293,-0.611217,-0.222465
0.137547,-0.62273,-0.226656
0.149516,-0.63386,-0.230706
0.162188,-0.644559,-0.2346
0.175547,-0.654782,-0.238321
0.189573,-0.664485,-0.241853
0.204245,-0.673621,-0.245178
0.219535,-0.682148,-0.248282
0.24463,-0.689035,-0.250788
0.271405,-0.695252,-0.253051
0.299946,-0.700741,-0.255049
0.330349,-0.705444,-0.256761
0.362717,-0.709301,-0.258165
0.397161,-0.712253,-0.259239
0.433805,-0.714239,-0.259962
0.472783,-0.715198,-0.260311
0.514243,-0.715068,-0.260264
0.558348,-0.71379,-0.259799
0.605277,-0.711302,-0.258893
0.655232,-0.707542,-0.257524
0.708434,-0.702451,-0.255671
0.76513,-0.695968,-0.253312
0.825594,-0.688034,-0.250424
0.890134,-0.67859,-0.246987
0.938754,-0.668815,-0.243429
0.986713,-0.655835,-0.238705
1.03376,-0.639688,-0.232828
1.07964,-0.620432,-0.225819
1.12411,-0.598143,-0.217706
1.16694,-0.572914,-0.208524
1.20788,-0.544856,-0.198311
1.24672,-0.514096,-0.187116
1.28324,-0.48078,-0.17499
1.31724,-0.445066,-0.161991
1.34027,-0.42085,-0.153177
1.36414,-0.397836,-0.1448
1.38832,-0.37638,-0.136991
1.41461,-0.354734,-0.129113
1.43978,-0.332457,-0.121005
1.46378,-0.309618,-0.112692
1.47093,-0.265834,-0.0967557
1.47683,-0.219169,-0.0797711
1.48145,-0.169456,-0.0616772
1.48477,-0.116506,-0.0424046
1.48677,-0.0601014,-0.0218751
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,-0.0667282,-0.011766
-0.0629147,-0.127834,-0.0225406
-0.0549542,-0.183773,-0.0324042
-0.0452178,-0.235019,-0.0414403
-0.0342421,-0.282037,-0.0497308
-0.0224275,-0.325267,-0.0573535
-0.0100656,-0.365117,-0.0643803
0.00263617,-0.401958,-0.0708762
0.0155366,-0.43612,-0.0768999
0.0285445,-0.467897,-0.0825032
0.0416071,-0.497549,-0.0877315
0.0547005,-0.5253,-0.0926248
0.0678219,-0.551345,-0.0972174
0.0809838,-0.575853,-0.101539
0.088578,-0.589223,-0.103896
0.0969049,-0.602425,-0.106224
0.105967,-0.615413,-0.108514
0.115764,-0.628141,-0.110759
0.126293,-0.640562,-0.112949
0.137547,-0.652628,-0.115076
0.149516,-0.664291,-0.117133
0.162188,-0.675504,-0.11911
0.175547,-0.686218,-0.120999
0.189573,-0.696387,-0.122792
0.204245,-0.705962,-0.124481
0.219535,-0.714898,-0.126056
0.24463,-0.722116,-0.127329
0.271405,-0.728631,-0.128478
0.299946,-0.734384,-0.129492
0.330349,-0.739312,-0.130361
0.362717,-0.743355,-0.131074
0.397161,-0.746449,-0.131619
0.433805,-0.74853,-0.131986
0.472783,-0.749535,-0.132164
0.514243,-0.749399,-0.13214
0.558348,-0.748059,-0.131903
0.605277,-0.745451,-0.131444
0.655232,-0.741511,-0.130749
0.708434,-0.736176,-0.129808
0.76513,-0.729382,-0.12861
0.825594,-0.721067,-0.127144
0.890134,-0.711169,-0.125399
0.938754,-0.700925,-0.123592
0.986713,-0.687322,-0.121194
1.03376,-0.6704,-0.11821
1.07964,-0.65022,-0.114652
1.12411,-0.62686,-0.110533
1.16694,-0.60042,-0.105871
1.20788,-0.571014,-0.100686
1.24672,-0.538778,-0.0950014
1.28324,-0.503862,-0.0888448
1.31724,-0.466434,-0.0822451
1.34027,-0.441055,-0.0777702
1.36414,-0.416936,-0.0735173
1.38832,-0.39445,-0.0695524
1.41461,-0.371765,-0.0655525
1.43978,-0.348419,-0.0614358
1.46378,-0.324483,-0.0572152
1.47093,-0.278597,-0.0491243
1.47683,-0.229692,-0.040501
1.48145,-0.177592,-0.0313144
1.48477,-0.122099,-0.0215294
1.48677,-0.0629869,-0.0111063
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,-0.0677576,-3.60899e-8
-0.0629147,-0.129806,-6.91388e-8
-0.0549542,-0.186608,-9.93933e-8
-0.0452178,-0.238644,-1.2711e-7
-0.0342421,-0.286388,-1.52539e-7
-0.0224275,-0.330285,-1.7592e-7
-0.0100656,-0.37075,-1.97473e-7
0.00263616,-0.408159,-2.17398e-7
0.0155366,-0.442848,-2.35875e-7
0.0285445,-0.475115,-2.53062e-7
0.0416071,-0.505224,-2.69099e-7
0.0547005,-0.533403,-2.84108e-7
0.0678219,-0.559851,-2.98195e-7
0.0809838,-0.584737,-3.1145e-7
0.088578,-0.598313,-3.18681e-7
0.0969049,-0.611718,-3.25821e-7
0.105967,-0.624907,-3.32845e-7
0.115764,-0.637831,-3.39729e-7
0.126293,-0.650444,-3.46447e-7
0.137547,-0.662696,-3.52973e-7
0.149516,-0.674539,-3.59281e-7
0.162188,-0.685925,-3.65346e-7
0.175547,-0.696805,-3.71141e-7
0.189573,-0.70713,-3.7664e-7
0.204245,-0.716853,-3.81819e-7
0.219535,-0.725926,-3.86652e-7
0.24463,-0.733256,-3.90556e-7
0.271405,-0.739872,-3.94079e-7
0.299946,-0.745713,-3.97191e-7
0.330349,-0.750718,-3.99856e-7
0.362717,-0.754822,-4.02043e-7
0.397161,-0.757964,-4.03716e-7
0.433805,-0.760077,-4.04842e-7
0.472783,-0.761097,-4.05385e-7
0.514243,-0.76096,-4.05312e-7
0.558348,-0.7596,-4.04587e-7
0.605277,-0.756951,-4.03177e-7
0.655232,-0.75295,-4.01046e-7
0.708434,-0.747533,-3.9816e-7
0.76513,-0.740634,-3.94486e-7
0.825594,-0.732191,-3.89989e-7
0.890134,-0.72214,-3.84635e-7
0.938754,-0.711738,-3.79095e-7
0.986713,-0.697925,-3.71737e-7
1.03376,-0.680742,-3.62585e-7
1.07964,-0.66025,-3.51671e-7
1.12411,-0.636531,-3.39037e-7
1.16694,-0.609682,-3.24736e-7
1.20788,-0.579823,-3.08833e-7
1.24672,-0.54709,-2.91398e-7
1.28324,-0.511635,-2.72513e-7
1.31724,-0.473629,-2.5227e-7
1.34027,-0.447859,-2.38544e-7
1.36414,-0.423368,-2.25499e-7
1.38832,-0.400535,-2.13338e-7
1.41461,-0.377501,-2.01069e-7
1.43978,-0.353794,-1.88442e-7
1.46378,-0.329488,-1.75496e-7
1.47093,-0.282895,-1.50679e-7
1.47683,-0.233235,-1.24229e-7
1.48145,-0.180332,-9.60505e-8
1.48477,-0.123983,-6.60371e-8
1.48677,-0.0639586,-3.40664e-8
1.48744,0.0,0.0
-0.0704664,0.0,0.0
-0.0683908,-0.0667282,0.011766
-0.0629147,-0.127834,0.0225405
-0.0549542,-0.183773,0.032404
-0.0452178,-0.235019,0.04144
-0.0342421,-0.282037,0.0497305
-0.0224275,-0.325267,0.0573532
-0.0100656,-0.365117,0.0643799
0.00263616,-0.401958,0.0708758
0.0155366,-0.43612,0.0768994
0.0285445,-0.467897,0.0825027
0.0416071,-0.497549,0.087731
0.0547005,-0.5253,0.0926242
0.0678219,-0.551345,0.0972168
0.0809838,-0.575853,0.101538
0.088578,-0.589223,0.103896
0.0969049,-0.602425,0.106223
0.105967,-0.615413,0.108514
0.115764,-0.628141,0.110758
0.126293,-0.640562,0.112948
0.137547,-0.652628,0.115076
0.149516,-0.664292,0.117132
0.162188,-0.675504,0.119109
0.175547,-0.686219,0.120998
0.189573,-0.696387,0.122791
0.204245,-0.705962,0.12448
0.219535,-0.714898,0.126055
0.24463,-0.722116,0.127328
0.271405,-0.728631,0.128477
0.299946,-0.734384,0.129491
0.330349,-0.739313,0.13036
0.362717,-0.743355,0.131073
0.397161,-0.746449,0.131619
0.433805,-0.74853,0.131986
0.472783,-0.749535,0.132163
0.514243,-0.749399,0.132139
0.558348,-0.74806,0.131903
0.605277,-0.745452,0.131443
0.655232,-0.741511,0.130748
0.708434,-0.736176,0.129807
0.76513,-0.729382,0.128609
0.825594,-0.721067,0.127143
0.890134,-0.71117,0.125398
0.938754,-0.700926,0.123592
0.986713,-0.687322,0.121193
1.03376,-0.6704,0.118209
1.07964,-0.65022,0.114651
1.12411,-0.62686,0.110532
